result_page_item_position_index	result_page_number	search_term	url	description	from_price	to_price	fulfillment	availability	rating	duplicate_indicator
9	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Brewer's Best One Gallon Home Brew Beer Ingredient Kit (Kolsch)	$26.11	$26.11	Sold & shipped by Home Brew Ohio Free delivery		0	N
10	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Beer & Bourbon Liquor Nuts Gift Tin  - 16oz	$30.00	$30.00	"Sold & shipped by Sugar Plum, Inc. Free delivery"		0	N
11	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Ball Lock Beer Line Assembly	$13.79	$13.79	Sold & shipped by Home Brew Ohio Free delivery		0	N
12	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Brewer's Best Natural Beer and Wine Fruit Flavoring (Pecan)	$7.84	$7.84	Sold & shipped by Home Brew Ohio Free delivery		0	N
13	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Brewer's Best Beer Ingredient Kit -5 Gallon (Peanut Butter Porter)	$45.99	$45.99	Sold & shipped by Home Brew Ohio Free delivery		0	N
14	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Antique Airplane Bottle Opener - Vintage Aviation Gifts for Pilot - Aircraft Decor - Birthday Gift for Veteran - Plane Beer Bottle Opener in Gift Box - Antique Gift	$7.47	$7.47	Sold & shipped by AteamProducts Free delivery		0	N
15	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	"12 Oz. 2L x 2 1/2W x 6 3/4H Regina Beer/Water Goblet,Case of 24 EA"	$163.41	$163.41	Pro sellerSold & shipped by KT Supply LLC Free delivery		0	N
16	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Microbreweries Lgnts Hzy Wndr 6/12c				In-store purchase only	0	N
17	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	6 Pack Cardboard Beer Bottle Carrier For 12 Ounce Bottles White (24 Count)	$27.48	$27.48	Sold & shipped by Home Brew Ohio Free delivery		0	N
18	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Novel Personalized Notes Beer Opener Wedding Gifts	$8.80	$8.80	"Sold & shipped by YUNDER TRADE,INC. Free delivery"		0	Y
19	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Barbed Ball Lock Quick Disconnects Liquid & Gas SET In Beer Out Kegging Homebrew	$12.79	$12.79	Sold & shipped by Home Brew Ohio Free delivery		0	N
20	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	HomeBrewStuff Briess CBW Dry Malt Extract (DME) for Home Beer Brewing (Sparkl...	$17.99	$17.99	Sold & shipped by Home Brew Ohio Free delivery		0	N
21	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Homebrew Ball-Lock Disconnect - Liquid - Beer Line & Picnic Faucet - Dispense	$12.17	$12.17	Sold & shipped by Home Brew Ohio Free delivery		0	N
22	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	"3/16"" Beer Line Assembly and 5/16"" Gas Line Assembly-Ball Lock"	$19.95	$19.95	Sold & shipped by Home Brew Ohio Free delivery		0	N
23	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Brewer's Best One Gallon Home Brew Beer Ingredient Kit (American Brown Ale)	$23.44	$23.44	Sold & shipped by Home Brew Ohio Free delivery		0	N
24	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Brewer's Best Home Brew Beer Ingredient Kit - 5 Gallon (Grapefruit IPA)	$49.46	$49.46	Sold & shipped by Home Brew Ohio Free delivery		0	N
25	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Fort Point Villager 6/12 C				In-store purchase only	0	N
26	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Brewer's Best Natural Beer and Wine Fruit Flavoring (Maple)	$9.71	$9.71	Sold & shipped by Home Brew Ohio Free delivery		0	N
27	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Brewer's Best Natural Beer and Wine Fruit Flavoring (Blackberry)	$8.94	$8.94	Sold & shipped by Home Brew Ohio Free delivery		0	N
28	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	HomeBrewStuff Briess CBW Dry Malt Extract (DME) for Home Beer Brewing (Bavari...	$17.25	$17.25	Sold & shipped by Home Brew Ohio Free delivery		0	Y
29	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Brewer's Best Classic Soda Extracts Birch Beer 2 Ounces	$9.85	$9.85	Sold & shipped by Home Brew Ohio Free delivery		0	N
30	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Oatmeal Stout Beer Ingredient Kit	$45.88	$45.88	Sold & shipped by Home Brew Ohio Free delivery		0	N
31	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Beer Bottle Variety Bundle	$43.97	$43.97	Sold & shipped by Home Brew Ohio Free delivery		0	N
32	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	HomeBrewStuff Briess CBW Dry Malt Extract (DME) for Home Beer Brewing (Bavari...	$11.45	$11.45	Sold & shipped by Home Brew Ohio Free delivery		0	Y
33	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Brewer's Best Natural Beer and Wine Fruit Flavoring (Ginger)	$8.66	$8.66	Sold & shipped by Home Brew Ohio Free delivery		0	N
34	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	"Two Chicks Gin, Apple & Cucumber Gimlet Cocktail 4 Pack, 12 fl oz Cans"				In-store purchase only	0	N
35	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Brewer's Best Classic Soda Extracts Root Beer 2 Ounces	$9.90	$9.90	Sold & shipped by Home Brew Ohio Free delivery		0	N
36	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Muntons Connoisseurs Bock Beer 40 Pint Beer Kit	$32.94	$32.94	Sold & shipped by Home Brew Ohio Free delivery		0	N
37	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Brewer's Best One Gallon Home Brew Beer Ingredient Kit (Imperial Stout)	$28.72	$28.72	Sold & shipped by Home Brew Ohio Free delivery		0	N
38	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	"Spice Blend for Spiced Rum, Natural & Artificial (Contains < 0.10% Artificial Top Note) - 2 fl. oz. glass bottle"	$6.42	$9.97	Sold & shipped by Apex Flavors		0	N
39	23	beer	https://www.walmart.com/search/?cat_id=0&page=23&ps=40&query=beer	Coastwide Professional Lemon DC Plus 32 Oz. Bottle with Graduations CW0450SB-A	$8.71	$8.71	Pro sellerSold & shipped by MyOfficeInnovations Free delivery		0	N
0	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Bulk Dried Citrus Peel For Beer and Wine Making - 1 LB (Grapefruit)	$25.28	$25.28	Sold & shipped by Home Brew Ohio Free delivery		5	N
1	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	PRIMITIVES BY KATHY Shut Up Liver You're Fine Wooden Bottle Tag	$7.95	$7.95	Sold & shipped by Brooklyn Shipping Free delivery		0	N
2	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	"Pyramid Apricot Ale, 12 pack, 12 fl oz"				In-store purchase only	0	N
3	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	No Title	$9.99	$9.99	Sold & shipped by Dietary Depot		0	N
4	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Hopunion US Hop Pellets for Home Brew Beer Making (Lemondrop)1 Ounce	$6.65	$6.65	Sold & shipped by Home Brew Ohio Free delivery		0	N
5	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Brewer's Best All Natural Flavorings - Tropical Fruit 4 oz	$10.98	$10.98	Sold & shipped by Home Brew Ohio Free delivery		0	N
6	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Brewer's Best Natural Beer and Wine Fruit Flavoring (Watermelon)	$8.56	$8.56	Sold & shipped by Home Brew Ohio Free delivery		0	N
7	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	HomeBrewStuff Galena Hops - 2 oz Pellets	$12.90	$12.90	Sold & shipped by DC Brands Free delivery		0	N
8	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	One Step - 8 oz.	$13.03	$13.03	Sold & shipped by Just In Time 365 LLC Free delivery		0	N
9	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	"Alessi Autentico Farro, Porcini Mushroom, 7 Oz"	$29.05	$29.05	Sold & shipped by evoxMarket Free delivery		0	N
10	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	QUOKKA TRITAN BOTTLE QUICK SIP AZURITE 830 ML	$13.46	$13.46	Sold & shipped by Max Warehouse Free delivery		0	N
11	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Home Brew Ohio Flavor Bundle - Strawberry Lemonade - For Home Brewing	$15.38	$15.38	Sold & shipped by Home Brew Ohio Free delivery		0	N
12	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Austin Homebrew Clone Recipe Yuengling Traditional Lager (1C) - MINI MASH	$36.66	$36.66	Sold & shipped by The Homebrew Shop Free delivery		0	N
13	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Nugget Hop Pellets (US)	$14.28	$14.28	Sold & shipped by Home Brew Ohio Free delivery		0	N
14	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Brewer's Best Natural Beer and Wine Fruit Flavoring (Strawberry/Kiwi)	$9.00	$9.00	Sold & shipped by Home Brew Ohio Free delivery		0	N
15	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	HomeBrewStuff Golding (US) Hops - 2 oz Pellets	$15.25	$15.25	Sold & shipped by DC Brands Free delivery		0	N
16	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	"C-IN2 Multipack 2Pk LNS Profile Brif, Wild Fire, Medium"	$14.00	$14.00	Sold & shipped by C-IN2 Free delivery		0	N
17	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	"Cornelius Plug Adapter - 1/4"" MPT"	$14.99	$14.99	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
18	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	1 Liter Cobalt E.Z. Cap Bottles - Single	$15.65	$15.65	Sold & shipped by The Homebrew Shop Free delivery		0	N
19	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	"Beer Gift Bag with Gift Tag""Hold My Beer & Watch This"" Design, 2 Pack (Six-Pack of Beer Fits Perfectly)"	$10.00	$10.00	Sold & shipped by The Want Knott Store Free delivery		0	N
20	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	White Iris Musk	$16.00	$25.00	Sold & shipped by Old City Canning Co. Free delivery		0	N
21	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	"Beer Gift Bag with Gift Tag""Hoppy New Beer"" Design, 2 Pack (Six-Pack of Beer Fits Perfectly)"	$10.00	$10.00	Sold & shipped by The Want Knott Store Free delivery		0	N
22	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Austin Homebrew Clone Recipe Yuengling Traditional Lager (1C) - ALL GRAIN	$36.05	$36.05	Sold & shipped by The Homebrew Shop Free delivery		0	N
23	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	"BCGA Concept Bruce Cost  Ginger Ale, 12 oz"	$16.99	$16.99	Sold & shipped by MGR Fantastic Deals Inc Free delivery		0	N
24	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	HomeBrewStuff Glacier Hops - 2 oz Pellets	$16.43	$16.43	Sold & shipped by DC Brands Free delivery		0	N
25	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Fuselage: UMX Vapor Lite HP	$16.99	$16.99	Sold & shipped by Horizon Hobby		0	N
26	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	White Labs Belgian Style Saison Ale Blend WLP568 With Cold Pack and Heat Shield	$18.59	$18.59	Sold & shipped by The Homebrew Shop Free delivery		0	N
27	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	White Labs Belgian Style Ale Blend WLP575 With Cold Pack and Heat Shield	$18.59	$18.59	Sold & shipped by The Homebrew Shop Free delivery		0	N
28	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Weyermann Pale Ale Malt 1 Lb.	$18.28	$18.28	Sold & shipped by DC Brands Free delivery		0	N
29	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Home Brew Ohio Flavor Bundle - Chocolate Covered Cherry - For Home Brewing	$18.68	$18.68	Sold & shipped by Home Brew Ohio Free delivery		0	N
30	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	El Dorado Hops - 2 oz Pellets	$18.89	$18.89	Sold & shipped by DC Brands Free delivery		0	N
31	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	AUTCARIBLE Novel Personalized Notes Beer Opener Wedding Gifts	$8.80	$8.80	Sold & shipped by EcoVe Machine Free delivery		0	N
32	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Akoyovwerve Novel Personalized Notes Beer Opener Wedding Gifts	$8.80	$8.80	Sold & shipped by Supreme Deals 18 Free delivery		0	N
33	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	"REBBL Organic Maca Cold-Brew Energizing Elixir, 12 fl oz"	$18.99	$18.99	Sold & shipped by MGR Fantastic Deals Inc Free delivery		0	N
34	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Goldthread - Plant Based Tonic Turmeric Radiance - 12 fl. oz.	$18.99	$18.99	Sold & shipped by MGR Fantastic Deals Inc Free delivery		0	N
35	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	American Oak Infusion Spirals - Medium Plus Toast	$10.80	$10.80	Sold & shipped by Home Brew Ohio Free delivery		0	Y
36	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	Novel Personalized Notes Beer Opener Wedding Gifts	$8.80	$8.80	Sold & shipped by St.Pathway Grocery Free delivery		0	Y
37	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	5 lb Cara Red Weyermann	$19.94	$19.94	Sold & shipped by The Homebrew Shop Free delivery		0	N
38	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	"organic wild tonic tropical turmeric, 16 fl oz"	$19.99	$19.99	Sold & shipped by MGR Fantastic Deals Inc Free delivery		0	N
39	24	beer	https://www.walmart.com/search/?cat_id=0&page=24&ps=40&query=beer	"Coors Light Citrus Radler, 12 pack, 12 fl oz"				Out of stock	0	N
0	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Novel Personalized Notes Beer Opener Wedding Gifts	$8.80	$8.80	Sold & shipped by Party Necessity Inc Free delivery		0	Y
1	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	LANDSCAPE FABRIC W/PINS 10YR 3X60	$20.96	$20.96	Sold & shipped by G's Free delivery		0	N
2	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	"Cashew Clusters Natural Tasted, 2 lbs Bulk Saving"	$21.00	$21.00	Sold & shipped by Bulk Products Online Free delivery		0	N
3	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	American Oak Infusion Spirals - Medium Plus Toast	$10.80	$10.80	Sold & shipped by Home Brew Ohio Free delivery		0	Y
4	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	5 lb Amber Malt	$21.15	$21.15	Sold & shipped by The Homebrew Shop Free delivery		0	N
5	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	"Womens and Womens Plus Size Clearwater Curvy V-Neck T-Shirt, up to size 26/28"	$21.62	$21.74	Sold & shipped by NIB Normal Is Boring Inc Free delivery		0	N
6	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Austin Homebrew Pumpkin Ale (23) - ALL GRAIN	$38.67	$38.67	Sold & shipped by The Homebrew Shop Free delivery		0	N
7	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Tigi Catwalk Your Highness Elevating 10.14 fl. oz. (Pack of 2)	$21.95	$21.95	Sold & shipped by USAPROHAIR Free delivery		0	N
8	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Indian Sarsaparilla- 2 oz	$20.81	$20.81	Sold & shipped by DropAir Free delivery		0	N
9	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	5 lb Black Prinz Malt	$22.36	$22.36	Sold & shipped by The Homebrew Shop Free delivery		0	N
10	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Maltin six pack Cans 12 FL oz / 355 ml	$22.99	$22.99	Sold & shipped by STM Free delivery		0	N
11	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Stout Pack	$23.39	$23.39	Sold & shipped by The Homebrew Shop Free delivery		0	N
12	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Austin Homebrew Clone Recipe Yuengling Traditional Lager (1C) - EXTRACT	$40.65	$40.65	Sold & shipped by The Homebrew Shop Free delivery		0	N
13	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Home Brew Ohio Soda Making Packet-Classic Ginger Ale	$24.18	$24.18	Sold & shipped by Home Brew Ohio Free delivery		0	N
14	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Barrs Shandy 330ml (Pack of 6)	$23.87	$23.87	Sold & shipped by Epicure Company Free delivery		0	N
15	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Briess Pale Ale Canister 3.3 lb	$26.49	$26.49	Sold & shipped by The Homebrew Shop Free delivery		0	N
16	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	matoen Small gifts alloy plane beer bottle opener household necessities wedding wedding	$9.78	$9.78	Sold & shipped by Joybuy Free delivery		0	N
17	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	"Brewery Snifter, 1 Rare Deschutes Brewery Chalice Glass By Deschutes,USA"	$27.69	$27.69	Sold & shipped by LUCKYSTARTECHNOLOGYINC Free delivery		0	N
18	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Spearmint cut 1oz  (Mentha spicata)	$26.99	$26.99	Sold & shipped by Palatial Products Free delivery		0	N
19	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	"K-FLEX USA Pipe Ins.,Elastomeric,2-1/8 in. ID,6 ft. 6RX100218"	$24.07	$24.07	Sold & shipped by Zoro		0	N
20	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	10 lb Pale Ale Malt	$30.18	$30.18	Sold & shipped by The Homebrew Shop Free delivery		0	N
21	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	1 Gallon Brewers Best Pale Ale	$30.41	$30.41	Sold & shipped by The Homebrew Shop Free delivery		0	N
22	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Muntons Plain Dark DME 3 LBS	$29.39	$29.39	Sold & shipped by The Homebrew Shop Free delivery		0	N
23	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Austin Homebrew Southern English Brown Ale (11B) - ALL GRAIN	$30.99	$30.99	Sold & shipped by The Homebrew Shop Free delivery		0	N
24	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Austin Homebrew Clone Recipe SS Minnow Mild Ale (11A) - ALL GRAIN	$31.18	$31.18	Sold & shipped by The Homebrew Shop Free delivery		0	N
25	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	5 lb Cherry smoked/Rauch Malt	$31.82	$31.82	Sold & shipped by The Homebrew Shop Free delivery		0	N
26	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Malt - Bairds Malt Maris Otter Pale Ale - 5 LB	$31.62	$31.62	Sold & shipped by DC Brands Free delivery		0	N
27	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Austin Homebrew Clone Recipe Samuel Adams Boston Ale (10A) - ALL GRAIN	$38.47	$38.47	Sold & shipped by The Homebrew Shop Free delivery		0	N
28	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Austin Homebrew Clone Recipe Newcastle Brown Ale (11C) - ALL GRAIN	$38.97	$38.97	Sold & shipped by The Homebrew Shop Free delivery		0	N
29	25	beer	https://www.walmart.com/search/?cat_id=0&page=25&ps=40&query=beer	Briess DME - Pale Ale - 3 lb Bag	$31.13	$31.13	Sold & shipped by WMKOnline Free delivery		0	N
